RBD;NOM_COM_RBD;lon;lat
9158;PE�ALOLEN;-70,5785034;-33,5033637
9159;�U�OA;-70,5976995;-33,4583156
9162;MACUL;-70,5815298;-33,4897553
9164;PE�ALOLEN;-70,5866339;-33,5095995
9165;PE�ALOLEN;-70,5642885;-33,4763939
9168;MACUL;-70,5827574;-33,4800617
9171;PE�ALOLEN;-70,5347423;-33,4723839
9172;MACUL;-70,5884826;-33,4810232
9175;PE�ALOLEN;-70,5862030;-33,5044630
9177;�U�OA;-70,5996070;-33,4569670
9179;�U�OA;-70,5760836;-33,4387484
9182;PE�ALOLEN;-70,5736150;-33,4658515
9184;�U�OA;-70,6049171;-33,4584320
9185;MACUL;-70,5904998;-33,5056114
9187;MACUL;-70,6076153;-33,5050688
9190;MACUL;-70,5939530;-33,4909869
9194;�U�OA;-70,5976995;-33,4583156
9197;PE�ALOLEN;-70,5789049;-33,5086686
9200;PE�ALOLEN;-70,5641132;-33,5075537
9201;PE�ALOLEN;-70,5790080;-33,5102964
9205;MACUL;-73,9971361;40,7354925
9206;�U�OA;-70,5790050;-33,4699600
9208;MACUL;-70,6038434;-33,4887599
9209;�U�OA;-70,5981858;-33,4673914
9213;PE�ALOLEN;-70,5652528;-33,4683284
9216;�U�OA;-70,6086245;-33,4565509
9217;�U�OA;-70,5891320;-33,4552280
9221;PE�ALOLEN;-70,5377415;-33,4788783
9228;�U�OA;-70,5938866;-33,4593042
9230;�U�OA;-70,6038639;-33,4475117
9237;LO BARNECHEA;-70,5082721;-33,3692139
9239;PE�ALOLEN;-70,5712342;-33,4666959
9244;PE�ALOLEN;-70,5593765;-33,4862362
9246;�U�OA;-70,5778914;-33,4581866
9249;�U�OA;-70,6048180;-33,4605601
9250;�U�OA;-70,5841277;-33,4496136
9259;�U�OA;-70,5747892;-33,4532023
9263;�U�OA;-70,5997203;-33,4493811
9267;�U�OA;-70,5911858;-33,4544957
9268;MACUL;-70,5992005;-33,4851471
9270;�U�OA;-70,5723229;-33,4453224
9271;PROVIDENCIA;-70,6057364;-33,4424561
9276;�U�OA;-70,6214319;-33,4484301
9277;MACUL;-70,5978502;-33,4737419
9278;�U�OA;-70,5962096;-33,4577977
9281;LA FLORIDA;-70,5821488;-33,5220006
9282;LA FLORIDA;-70,5814036;-33,5489868
9283;LA FLORIDA;-70,6012104;-33,5194158
9284;LA FLORIDA;-70,5747914;-33,5329567
9285;LA FLORIDA;-70,6073813;-33,5306591
9288;LA FLORIDA;-70,5671764;-33,5138172
9289;LA FLORIDA;-70,5859952;-33,5107155
9290;LA FLORIDA;-70,6054359;-33,5388603
9292;LA FLORIDA;-79,8302696;37,9971236
9293;LA FLORIDA;-70,5983329;-33,5412665
9294;LA FLORIDA;-70,5926375;-33,5634026
9296;LA FLORIDA;-70,5741230;-33,5617605
9298;LA FLORIDA;-70,5899528;-33,5526190
9299;LA FLORIDA;-70,5665230;-33,5202950
9302;LA FLORIDA;-70,5528906;-33,5253157
9304;LA FLORIDA;-70,5536845;-33,5123108
9306;LA FLORIDA;-70,5933167;-33,5659774
9307;LA FLORIDA;-70,5965381;-33,5603381
9308;LA FLORIDA;-70,6011380;-33,5376420
9311;LA FLORIDA;-70,6080750;-33,5465818
9312;LA FLORIDA;-70,5949825;-33,5263325
9317;LA FLORIDA;-70,5687831;-33,5453966
9318;LA FLORIDA;-70,5996451;-33,5271425
9324;LA FLORIDA;-70,5957032;-33,5578608
9328;LA FLORIDA;-70,5788445;-33,5588349
9330;LA FLORIDA;-70,5936988;-33,5264325
9331;LA FLORIDA;-70,6291405;-33,4550473
9332;LA FLORIDA;-70,5960344;-33,5673041
9333;LA FLORIDA;-70,5987142;-33,5226882
9334;LA FLORIDA;-70,5771040;-33,5624090
9335;LA FLORIDA;-70,5788318;-33,5627772
9337;LA FLORIDA;-82,3549302;29,6436325
9339;LA FLORIDA;-70,5764478;-33,5135654
9340;LA FLORIDA;-70,6095930;-33,5129256
9341;LA FLORIDA;-80,1244953;26,3879164
9342;LA FLORIDA;-70,6046762;-33,5465065
9345;LA FLORIDA;-70,5781824;-33,5130520
9347;LA FLORIDA;-70,5894994;-33,5536933
9356;LA FLORIDA;-70,5915341;-33,5578116
9358;LA FLORIDA;-87,7294561;41,7157138
9362;LA FLORIDA;-70,5829137;-33,5266124
9363;LA FLORIDA;-70,5806681;-33,5167019
9366;LA FLORIDA;-70,5688659;-33,5467136
9368;LA FLORIDA;-70,5989019;-33,5308689
9369;LA FLORIDA;-70,5851292;-33,5185783
9373;LA FLORIDA;-70,5941851;-33,5507394
9375;LA FLORIDA;-70,5948218;-33,5582530
9377;LA FLORIDA;-70,5973295;-33,5230016
9385;LA FLORIDA;-70,5888983;-33,5502712
9396;LA FLORIDA;-70,6108930;-33,5130670
9405;SAN MIGUEL;-70,6561163;-33,4903316
9406;SAN MIGUEL;-70,6529615;-33,4863778
9407;SAN MIGUEL;-70,6576942;-33,4892964
9408;SAN JOAQUIN;-70,6410975;-33,4837053
9409;SAN MIGUEL;-70,6512203;-33,4913951
9410;PEDRO AGUIRRE CERDA;-70,6700191;-33,5073578
9411;SAN JOAQUIN;NA;NA
9413;SAN MIGUEL;-70,6386246;-33,5139362
9414;SAN JOAQUIN;-70,6225523;-33,4894311
9415;SAN MIGUEL;-70,6623880;-33,5070330
9416;PEDRO AGUIRRE CERDA;-70,6602270;-33,4808170
9418;PEDRO AGUIRRE CERDA;-70,6797500;-33,4877600
9419;PEDRO AGUIRRE CERDA;-70,6750672;-33,4824041
9421;SAN JOAQUIN;-121,8677352;37,9832553
9422;PEDRO AGUIRRE CERDA;-70,6652510;-33,4887740
9424;SAN JOAQUIN;-70,6246382;-33,5057172
9426;SAN MIGUEL;-70,6563884;-33,4855756
9428;PEDRO AGUIRRE CERDA;-70,6824067;-33,4906945
9429;SAN JOAQUIN;-70,6342325;-33,5030913
9430;SAN JOAQUIN;-70,6361163;-33,4782476
9431;SAN MIGUEL;-70,6629912;-33,4978302
9433;SAN MIGUEL;-70,6514820;-33,5072080
9437;SAN JOAQUIN;-70,6325181;-33,4900996
9443;LA GRANJA;-70,6181129;-33,5213090
9457;SAN JOAQUIN;-70,6306154;-33,5133675
9458;PEDRO AGUIRRE CERDA;-70,6747454;-33,5054073
9460;SAN MIGUEL;-88,1918895;13,4991791
9461;SAN MIGUEL;-88,1779182;13,4792922
9467;SAN JOAQUIN;-70,6330876;-33,5163287
9472;SAN MIGUEL;-70,6574650;-33,5089929
9473;SAN MIGUEL;-70,6470272;-33,5067673
9474;SAN MIGUEL;-120,6971835;35,7449694
9484;SAN MIGUEL;-70,6496670;-33,4938100
9485;SAN MIGUEL;-70,6660024;-33,5078488
9486;SAN JOAQUIN;-70,6189670;-33,4926681
9487;SAN MIGUEL;-70,6550502;-33,4991915
9489;SAN MIGUEL;-58,7118577;-34,5430550
9490;SAN MIGUEL;-70,6421036;-33,5016966
9500;SAN JOAQUIN;-70,6257251;-33,4721888
9502;SAN JOAQUIN;-70,6285420;-33,4967129
9503;PEDRO AGUIRRE CERDA;-70,6680330;-33,4783000
9504;SAN MIGUEL;-70,6533578;-33,5010458
9505;PEDRO AGUIRRE CERDA;-70,6776298;-33,5029798
9506;PEDRO AGUIRRE CERDA;-70,6701319;-33,5076850
9507;SAN JOAQUIN;-100,1968584;25,7978337
9508;PEDRO AGUIRRE CERDA;-70,6653122;-33,4822833
9509;SAN MIGUEL;-70,6552477;-33,4800815
9510;PEDRO AGUIRRE CERDA;-70,6730190;-33,4911380
9511;SAN MIGUEL;-70,6557993;-33,5059783
9512;PEDRO AGUIRRE CERDA;-70,6698200;-33,4792030
9518;PEDRO AGUIRRE CERDA;-70,6775583;-33,4899159
9519;SAN MIGUEL;-70,6519057;-33,5068651
9520;SAN MIGUEL;-70,6457121;-33,5130653
9527;SAN MIGUEL;-70,6627710;-33,4966859
9531;PEDRO AGUIRRE CERDA;-70,6770239;-33,5056664
9533;SAN JOAQUIN;-70,6311924;-33,5005917
9534;LA FLORIDA;-70,5967766;-33,5391172
9536;SAN JOAQUIN;-118,4852450;34,0114433
