RBD;NOM_RBD
8484;ESCUELA PUERTO TORO
8485;LICEO INSTITUTO NACIONAL
8486;ESCUELA VILLA LAS ESTRELLAS
8487;LICEO JAVIERA CARRERA
8488;LICEO ISAURA DINATOR DE GUZMAN
8489;LICEO BICENTENARIO TERESA PRATS
8490;LICEO NRO 2 MIGUEL LUIS AMUNATEGUI
8491;LICEO DE APLICACION RECTOR JORGE E SCHNE
8492;LICEO MANUEL BARROS BORGONO
8494;LICEO VALENTIN LETELIER
8495;LICEO CONFEDERACION SUIZA
8496;LICEO POLIV.LIB. GRAL JOSE DE SAN MARTIN
8497;LICEO GABRIELA MISTRAL
8498;LICEO DARIO SALAS
8499;INTERNADO NACIONAL BARROS ARANA
8500;LICEO INDUSTRIAL ELIODORO GARCIA ZEGERS
8501;LICEO POLITEC. PDTE. GABRIEL GONZALEZ VIDELA
8502;LICEO COMERCIAL LUIS CORREA PRIETO
8503;INST.SUP.DE COMERCIO EDUARDO FREI M.
8504;LICEO TECNICO A N� 27 CLELIA CLAVEL DINAT
8505;LICEO POLIVALENTE A-28 EMILIA TORO DE BAL
8506;INSTITUTO COMERCIAL ELIODORO DOMINGUEZ DOMINGUEZ
8507;LICEO COMERCIAL JOAQUIN VERA MORALES
8508;LICEO POLIVALENTE JUAN A.RIOS
8510;LICEO PAULA JARAQUEMADA
8511;LICEO EXPERIMENTAL ARTISTICO B-65
8513;ESC. BAS. REPUBLICA ORIENTAL DE URUGUAY
8514;LICEO ROSA ESTER ALESANDRI RODRIGUEZ
8515;ESCUELA BASICA CORNELIA OLIVARES
8518;LICEO ESTACION CENTRAL
8519;ESCUELA BASICA PEDRO AGUIRRE CERDA
8520;ESCUELA BASICA PROVINCIA DE CHILOE
8521;ESCUELA CARLOS CONDELL DE LA HAZA
8522;ESCUELA BASICA REPUBLICA DE COLOMBIA
8523;ESCUELA BASICA REPUBLICA DE PANAMA
8530;ESCUELA CADETE ARTURO PRAT CHACON
8531;ESCUELA BASICA IRENE FREI DE CID
8532;ESCUELA BASICA LIBERTADORES DE CHILE
8533;ESCUELA BASICA BENJAMIN VICUNA MACKENNA
8535;LICEO REPUBLICA DE BRASIL
8536;ESCUELA REPUBLICA DE ISRAEL
8537;ESCUELA ARNALDO FALABELLA
8540;ESCUELA BASICA REPUBLICA DE HAITI
8541;LICEO DE ADULTOS HERBERT VARGAS WALLIS
8542;LICEO SAN FRANCISCO DE QUITO
8544;ESCUELA B�SICA ARTURO ALESSANDRI PALMA
8546;ESC.BAS.BILINGUE REPUBLICA DEL PARAGUAY
8547;ESCUELA NUEVA ZELANDIA
8548;ESCUELA BASICA DR LUIS CALVO MACKENNA
8549;ESCUELA FERNANDO ALESSANDRI RODRIGUEZ
8552;ESCUELA BAS SALVADOR SANFUENTES REP EEUU
8553;ESCUELA DE ADULTOS  JORGE ALESSANDRI R.
8554;LICEO MUNICIPAL METROPOLITANO DE ADULTOS
8555;ESCUELA REPUBLICA EL LIBANO
8556;ESCUELA REPUBLICA DE AUSTRIA
8558;ESCUELA B�SICA HUMBERTO VALENZUELA GARC�A
8561;ESCUELA REPUBLICA DE ALEMANIA
8562;CIUDAD SANTIAGO DE CHILE
8563;ESCUELA BASICA REPUBLICA DE MEXICO
8564;ESCUELA BASICA REINO DE NORUEGA
8569;ESCUELA BASICA REPUBLICA DEL ECUADOR
8571;LICEO DR HUMBERTO MATURANA ROMESIN
8572;ESCUELA BASICA CAMILO MORI
8576;ESCUELA BASICA REYES CATOLICOS
8579;ESCUELA BASICA UNION LATINOAMERICANA
8581;ESCUELA B�SICA F N� 64
8587;LICEO DE ADULTOS ESTACION CENTRAL
8589;LICEO MIGUEL RAFAEL PRADO
8592;LICEO JOSE MIGUEL INFANTE
8598;COLEGIO ALTO PALENA
8601;COLEGIO WUNMAN
8603;CENTRO EDUCATIVO SALESIANOS ALAMEDA
8604;COLEGIO SANTA CRUZ
8609;COLEGIO SAN IGNACIO
8611;COLEGIO NUESTRA SENORA DE ANDACOLLO
8613;COLEGIO FRANCISCANO MARIA REINA
8614;COLEGIO MARIA TERESA CANCINO AGUILAR
8615;ESCUELA COLEGIO POLIVALENTE STA FAMILIA
8616;COLEGIO POLIVALENTE PLUS ULTRA
8617;LICEO POLIT. SARA BLINDER DARGOLTZ
8618;INSTITUTO DE ENS.MEDIA CLAUDIO MATTE
8620;COLEGIO SAN SEBASTIAN
8623;ESC. BAS. PART. TERESIANA DE SAN GABRIEL
8625;CENTRO EDUC. CASA TALLERES SAN VICENTE DE PAU
8627;COLEGIO SANTA MARIA DE SANTIAGO
8629;COLEGIO POLIT�CNICO SANTA ANA
8631;COLEGIO ECHAURREN
8632;LICEO POLIVALENTE SANTA JULIANA
8634;LICEO RUIZ TAGLE
8636;LICEO LEONARDO MURIALDO
8639;LICEO Y COLEGIO NUEVO HISPANO CHILENO
8643;INSTITUTO COMERCIAL BLAS CANAS
8644;COLEGIO INDUSTRIAL VASCO NUNEZ DE BALBOA
8645;LICEO JOSE DOMINGO CANAS
8649;COLEGIO LORENZO SAZIE
8650;COLEGIO SAN BENILDO
8652;COLEGIO SAN ANTONIO
8654;COLEGIO POLITECNICO AVDA. INDEPENDENCIA
8657;COLEGIO SAN ALBERTO
8658;COLEGIO FRANCISCO ARRIARAN
8659;ESCUELA PARTICULAR FRANCISCO ANDRES OLEA
8661;ESCUELA PARTICULAR GUILLERMO MATTA
8663;ESCUELA PARTICULAR HERMANOS MATTE
8665;ESCUELA BASICA N�43 PATRONATO SAN ANTONIO
8666;COLEGIO SANTA ISABEL
8671;ESCUELA PARTICULAR VICTORIA PRIETO
8674;ESCUELA PARTICULAR SAN LAZARO
8675;COLEGIO SANTA TERESITA DEL NINO JESUS
8676;ESCUELA MANUEL JOSE IRARRAZAVAL
8678;ESC.SILVIA SALAS EDWARDS
8680;COLEGIO ADVENTISTA PORVENIR
8681;COLEGIO ANGLO MAIPU
8682;COLEGIO RAFAEL SANHUEZA LIZARDI
8684;COLEGIO JEAN JACQUES
8685;ESCUELA BASICA PARTICULAR CLUB HIPICO
8690;ESCUELA PARTICULAR AMOR DE DIOS
8697;COLEGIO ORATORIO DON BOSCO
8699;ESCUELA PARTICULAR EL PEQUENO ESTUDIANTE
8700;ESCUELA INSTITUTO CAMILO HENRIQUEZ
8703;ESCUELA BASICA N�728 MARYLAND COLLEGE
8706;ESCUELA SAN BENILDO
8712;ESCUELA BASICA N�1319 DAVID MATARASSO 2
8714;ESCUELA PARTICULAR RAMON FREIRE
8715;COLEGIO SAO PAULO
8717;ESCUELA PARTICULAR SAINT HENRY SCHOOL
8718;ESCUELA PARTICULAR DANES
8724;COLEGIO SAINT JOSEPH C. THOMAS SCHOOL
8726;ESCUELA PARTICULAR THOMAS JEFFERSON
8728;COLEGIO GEORGE WASHINGTON
8739;ESCUELA PARTICULAR DIVINA MARIA
8740;COLEGIO MARIA LUISA VILLALON
8748;COLEGIO INSTITUTO ALONSO DE ERCILLA
8750;COLEGIO ACADEMIA DE HUMANIDADES
8754;COLEGIO HISPANO AMERICANO
8755;COLEGIO SAINT ROSE SCHOOL
8756;COLEGIO EXCELSIOR
8757;COLEGIO DE LOS SAGRADOS CORAZONES ALAMEDA
8759;COLEGIO SANTA CECILIA
8761;COLEGIO INSTITUTO DE HUMANIDADES LUIS CAMPINO
8762;COLEGIO SANTA ELENA CARMELITAS MISIONERAS TERESIANA
8763;COLEGIO DE ADULTOS CENTRO DE ESTUDIOS LA ARAUCANA
8768;LICEO JOSE MIGUEL CARRERA
8769;COLEGIO SANTA MARIA CERVELLON
8780;ESCUELA MANUEL MONTT
8781;ESCUELA BASICA PARTICULAR STA BERNARDITA
8791;COLEGIO FILIPENSE
8793;ESCUELA BASICA N�823 SPENDIX
8800;ESCUELA PART MARY AND GEORGE S SCHOOL
8811;LICEO PROFESIONAL ABDON CIFUENTES
8812;LICEO INDUSTRIAL DE LA CONSTRUCCION VICTOR BEZANILLA SALINAS
8813;LICEO INDUSTRIAL Y DE MINAS IGNACIO DOMEY
8814;LICEO INDUSTRIAL A-22 DE SANTIAGO
8815;COLEGIO SAN FRANCISCO DEL ALBA
8818;LICEO ALEXANDER FLEMING DE LAS CONDES
8819;LICEO RAFAEL SOTOMAYOR
8821;LICEO MUNICIPALIZADO AMANDA LABARCA
8822;LICEO JUAN PABLO II DE LAS CONDES
8825;COLEGIO ANTARTICA CHILENA
8827;COLEGIO NTRA. SRA. DEL ROSARIO LAS CONDES
8828;LICEO SIMON BOLIVAR
8833;LICEO MARIA LUISA BOMBAL
8835;LICEO SANTA MARIA DE LAS CONDES
8839;INSTITUTO FERMIN VIVACETA
8840;ESCUELA DE FARELLONES
8841;COLEGIO PARROQ,STA ROSA DE LO BARNECHEA
8845;COLEGIO SAN JUAN DE KRONSTADT
8846;COLEGIO INMACULADA CONCEPCION
8849;COLEGIO LA VIRGEN DE POMPEYA
8854;INSTITUTO PRESIDENTE ERRAZURIZ
8860;COLEGIO ANGLO AMERICAN INTERNATIONAL SCHOOL
8861;COLEGIO ADVENTISTA LAS CONDES
8862;COLEGIO TABANCURA
8863;COLEGIO SCUOLA ITALIANA VITTORIO MONTIGLIO
8867;COLEGIO FRANCISCO DE ASIS
8868;COLEGIO LA GIROUETTE
8869;COLEGIO THE NEWLAND SCHOOL
8870;COLEGIO COMPANIA DE MARIA APOQUINDO
8871;COLEGIO LOS ANDES DE VITACURA
8872;COLEGIO WENLOCK SCHOOL
8873;COLEGIO VILLA MARIA ACADEMY
8876;COLEGIO MANANTIALES
8877;COLEGIO DE LOS SAGRADOS CORAZONES
8878;COLEGIO DEL SAGRADO CORAZON DE APOQUINDO
8880;COLEGIO NIDO DE AGUILAS
8883;COLEGIO CONCORDIA
8885;COLEGIO REDLAND SCHOOL
8888;COLEGIO DEL VERBO DIVINO
8892;COLEGIO SAN JUAN EVANGELISTA
8893;COLEGIO INTERNACIONAL SEK CHILE
8894;COLEGIO LA MAISONNETTE
8895;COLEGIO DALCAHUE
8900;COLEGIO SEMINARIO PONTIFICIO MENOR
8902;COLEGIO CORDILLERA DE LAS CONDES
8903;COLEGIO LINCOLN INTERNATIONAL ACADEMY
8904;COLEGIO SANTA URSULA
8905;COLEGIO EL CARMEN TERESIANO I
8906;COLEGIO SAINT GEORGE S COLLEGE
8909;COLEGIO BRADFORD SCHOOL
8911;COLEGIO ARABE
8914;COLEGIO WILLIAM KILPATRICK
8917;COLEGIO CRAIGHOUSE
8919;COLEGIO SAN PEDRO NOLASCO
8921;COLEGIO BRITISH HIGH
8923;LYC�E ANTOINE DE SAINT-EXUP�RY
8925;LICEO POLIVALENTE ARTURO ALESSANDRI P.
8926;LICEO DE NI�AS N 7 LUISA SAAVEDRA DE GONZALEZ
8927;LICEO CARMELA CARVAJAL DE PRAT
8928;LICEO JOSE VICTORINO LASTARRIA
8930;LICEO B 42 TAJAMAR
8931;ESCUELA BASICA EL VERGEL
8933;ESCUELA DE PROVIDENCIA
8936;ESCUELA ESPECIAL MC-KAY
8938;COLEGIO POLIV. PROF. GUILLERMO GONZALEZ HEIN
8942;ESCUELA PARTICULAR TERESIANA DE SAN JOSE
8944;COLEGIO PARTICULAR REGINA PACIS
8945;ESCUELA Y LICEO PAULINA VON MALLINCKRODT
8950;COLEGIO COMPANIA DE MARIA-SEMINARIO
8953;COLEGIO HUELEN
8954;COLEGIO MARIA INMACULADA
8955;COLEGIO SAINT GABRIEL�S SCHOOL ANEXO
8956;COLEGIO LATINOAMERICANO DE INTEGRACION
8957;ESCUELA BASICA N�280 ASOCIACION MONTESSORI
8959;COLEGIO SUPERIOR CAMBRIDGE
8966;COLEGIO SAINT GABRIEL�S SCHOOL LOCAL SEDE
8969;COLEGIO THE ANGEL�S SCHOOL
8970;COLEGIO SAINT GABRIEL�S SCHOOL ANEXO
8972;COLEGIO SAN BENITO
8974;COLEGIO CAMPVS COLLEGE
8978;COLEGIO DUNALASTAIR
8979;COLEGIO ALEMAN DE SANTIAGO
8981;COLEGIO DE LOS SAGRADOS CORAZONES PROVIDENCIA
8984;COLEGIO TREWHELA�S ENGLISH SCHOOL
8986;COLEGIO SAINT GABRIEL�S SCHOOL ANEXO
8988;COLEGIO MARIANO
8991;COLEGIO PADRE HURTADO Y JUANITA DE LOS ANDES
8992;COLEGIO ALEMAN SANKT THOMAS MORUS
8995;COLEGIO SANTIAGO COLLEGE
8996;COLEGIO SAN IGNACIO EL BOSQUE
8997;WEXFORD COLLEGE N 2
8998;COLEGIO CAMBRIDGE COLLEGE
9003;COLEGIO THE ENGLISH INSTITUTE
9004;COLEGIO UNIVERSITARIO INGLES
9006;COMPLEJO EDUCACIONAL LA REINA
9007;LICEO EUGENIO MAR�A DE HOSTOS
9008;COLEGIO MUNICIPALIZADO CONFEDERAC SUIZA
9011;COLEGIO SAN CONSTANTINO
9012;ESCUELA BASICA YANGTSE EX E-229
9013;ESCUELA PALESTINA
9017;ESCUELA PARTICULAR SAN LEONARDO MURIALDO
9020;COLEGIO SANTA CATALINA LABOUR�
9025;ESCUELA HERMANAS DEL NINO JESUS
9032;ESCUELA PARTICULAR ANTINIL
9033;COLEGIO STA MARIA REINA
9035;COLEGIO EL CARMEN TERESIANO
9036;COLEGIO JOS� ARRIETA
9038;COLEGIO SAN LUIS DE LAS CONDES
9039;COLEGIO RUBEN DARIO
9042;COLEGIO DE LA SALLE
9046;COLEGIO THE GRANGE SCHOOL
9051;COLEGIO ANDREE ENGLISH SCHOOL
9053;COLEGIO TERESIANO ENRIQUE DE OSSO
9054;COLEGIO SAINT JOHN�S VILLA ACADEMY
9058;INSTITUTO SUPERIOR DE COMERCIO DIEGO PORT
9060;LICEO POLITECNICO PEDRO DE VALDIVIA
9061;LICEO POLITECNICO A N� 60 PRESIDENTE MANUEL MONTT
9063;LICEO INDUSTRIAL CHILENO-ALEMAN DE �U�OA
9064;LICEO TECNICO B N� 58 JOSE MARIA NARBONA
9065;LICEO COMERCIAL GABRIEL GONZALEZ VIDELA
9069;LICEO POLIVALENTE MERCEDES MARIN DEL SOLAR
9070;ESCUELA BENJAMIN CLARO VELASCO
9071;LICEO AUGUSTO D HALMAR
9072;LICEO VILLA MACUL ACADEMIA EX LICEO JUANA DE IBARBOUROU A 48
9073;LICEO CARMELA SILVA DONOSO
9074;LICEO JOSE TORIBIO MEDINA
9075;COMPLEJO EDUC. JOAQUIN EDWARDS BELLO.
9077;COMPLEJO EDUC.MUN. BRIGIDA  WALKER.
9078;LICEO LENKA FRANULIC
9082;COL TEC PROFESIONAL REPUBLICA ARGENTINA
9084;ESC.PRESIDENTE EDUARDO FREI MONTALVA
9085;ESCUELA JOSE BERNARDO SUAREZ
9087;CENTRO EDUC. VALLE HERMOSO
9088;LICEO ANTONIO HERMIDA FABRES
9089;ESCUELA B�SICA JOS� TORIBIO MEDINA
9090;ESCUELA BAS. CENTRO EDUCACIONAL MILLANTU
9091;ESCUELA REPUBLICA DE FRANCIA
9097;ESCUELA REPUBLICA DE COSTA RICA
9098;ESCUELA JUAN BAUTISTA PASTEN
9100;LICEO REPUBLICA DE SIRIA
9102;ESCUELA GUILLERMO ZANARTU IRIGOYEN
9103;ESCUELA UNION NACIONAL ARABE
9104;ESCUELA VILLA MACUL
9105;CENTRO EDUCACIONAL EDUARDO DE LA BARRA
9106;CENTRO EDUCACION MARIANO EGANA
9107;LICEO ERASMO ESCALA ARRIAGADA
9110;ESCUELA CARLOS HERNANDEZ PENA
9111;ESCUELA LUIS  ARRIETA CANAS
9116;LICEO MUNICIPALIZADO MANUEL ROJAS
9117;COLEGIO MATILDE HUICI NAVAS
9121;ESCUELA TOBALABA
9122;ESCUELA JULIO MONTT SALAMANCA
9125;ESCUELA BASICA
9127;COLEGIO LIKANKURA DE PE�ALOL�N
9131;ESCUELA JUAN MOYA MORALES
9135;COLEGIO APOSTOL SAN PEDRO
9140;ESCUELA PARTICULAR SANTA VICTORIA
9142;ESCUELA BASICA PARTICULAR LOS HUSARES
9144;ESCUELA BASICA MARTINEZ DE ROZAS
9145;ESCUELA PARTICULAR MANUEL ANTONIO MATTA
9146;ESCUELA PARTICULAR CARMEN ARRIARAN
9147;COLEGIO PARTICULAR N 1 DE NUNOA
9150;ESCUELA PARTICULAR REGINA MUNDI
9151;COLEGIO SANTA MARGARITA DE ESCOCIA
9156;ESCUELA BAS. RENACIMIENTO N_ 1
9158;COLEGIO PARTICULAR SAN FERNANDO
9159;INST. POLITEC. PROF. GUILLERMO GONZALEZ HEINR
9162;ESCUELA PARTICULAR NUESTRA SRA.DEL PILAR
9164;LICEO POLITEC.PARTICULAR CARMEN ARRIARAN
9165;ESCUELA BAS. N_ 850 SANTA SOFIA
9168;COLEGIO LIBERTADOR SIMON BOLIVAR
9171;ESCUELA SAN JOSE OBRERO
9172;COLEGIO POLIV. ROCKET COLLEGE
9175;ESCUELA BASICA COLEGIO SANTA MARTA DE PENALOL
9177;LICEO COMERCIAL PARTICULAR �U�OA
9179;COLEGIO SANTA MARTA
9182;COLEGIO POLIVALENTE YORK
9184;COLEGIO PRECIOSA SANGRE
9185;LICEO SALESIANO CAMILO ORTUZAR MONTT
9187;ESC. PART. MARTA BRUNET
9190;ESCUELA PARTICULAR COLEGIO CEDI
9194;CENTRO EDUC PROFES GMO GONZALEZ HEINRICH
9197;ESCUELA PARTICULAR WELCOME SCHOOL
9200;COLEGIO PARTICULAR JORGE PRIETO LETELIER
9201;ESCUELA PARTICULAR SANTIAGO DE CHILE
9205;ESCUELA PARTICULAR THE NEW SCHOOL
9206;COLEGIO PARTICULAR NUMERO DOS DE NU�OA
9208;COMPLEJO EDUCACIONAL ESPERANZA
9209;ESCUELA PARTICULAR SAN JUAN BAUTISTA
9213;COLEGIO, CENTRO EDUC.AMERICO VESPUCIO
9216;COLEGIO SUIZO DE SANTIAGO
9217;COLEGIO AKROS
9221;COLEGIO ALTAMIRA
9228;INSTITUTO PABLO NERUDA
9230;COLEGIO ISABEL LA CATOLICA
9237;INSTITUTO HEBREO DR CHAIM WEIZMANN-ORT
9239;COLEGIO FRANCISCO DE MIRANDA
9244;FUNDACI�N EDUCACIONAL COLEGIO NOTRE DAME
9246;COLEGIO SAN AGUSTIN
9249;COLEGIO SAINT GASPAR COLLEGE
9250;COLEGIO CALASANZ
9259;COLEGIO SANTO TOMAS �U�OA
9263;COLEGIO SANTA GEMA GALGANI
9267;LICEO EXPERIMENTAL MANUEL DE SALAS
9268;ESCUELA B�SICA N�520 FLORENCE NIGHTINGALE
9270;COLEGIO VICTOR DOMINGO SILVA
9271;COLEGIO THE KENT SCHOOL
9276;COLEGIO UNIVERSITARIO EL SALVADOR
9277;COLEGIO SAN MARCOS
9278;COLEGIO INSTITUTO SANTA MARIA
9281;LICEO BENJAMIN VICUNA MACKENNA
9282;ESCUELA GUARDIAMARINA ERNESTO RIQUELME
9283;ESCUELA BELLAVISTA
9284;ESCUELA ELSA SANTIBANEZ
9285;ESCUELA MARCELA PAZ
9288;LICEO NUEVO AMANECER
9289;ESCUELA LAS ARAUCARIAS
9290;ESCUELA SOTERO DEL RIO
9292;COMPLEJO EDUC. MUNICIPAL CARDEN.A.SAMORE
9293;LICEO POLIVALENTE LOS ALMENDROS
9294;LICEO ANDRES BELLO
9296;ESCUELA LAS LILAS
9298;LICEO INDIRA GANDHI
9299;ESCUELA SANTA IRENE
9302;ESCUELA LO CANAS
9304;ESCUELA LOS CEREZOS
9306;ESCUELA LOS QUILLAYES
9307;ESCUELA  OSCAR CASTRO
9308;ESCUELA PARTICULAR UNIDAD DIVINA
9311;COLEGIO PARTICULAR ISLA WELLINGTON
9312;CHILEAN EAGLES COLLEGE
9317;INSTITUTO LA SALLE
9318;COLEGIO MAURICIO RUGENDAS
9324;ESCUELA PARTICULAR MSR.DIEGO ROSALES
9328;COLEGIO POLIV. SAN SEBASTIAN DE LA FLORIDA
9330;COLEGIO ALAIN DE LA FLORIDA
9331;COLEGIO PARTICULAR THE GARDEN SCHOOL
9332;COLEGIO SANTA PATRICIA DE LA FLORIDA
9333;ESCUELA B�SICA N�993 ANTONIO BORQUEZ SOLAR
9334;COLEGIO PORTALES
9335;ESCUELA PARTICULAR LOS COPIHUES
9337;ESCUELA PARTICULAR LORD TOMAS COCHRANE
9339;ESCUELA Y COLEGIO POLITECNICO LOS HEROES
9340;COLEGIO SANTA MARIA
9341;ESCUELA PART. JOHN PAUL SCHOOL
9342;ESCUELA PARTICULAR LAURA ELGUETA
9345;ESCUELA PARTICULAR LOS CASTANOS
9347;CENTRO EDUCACIONAL LA FLORIDA
9356;COLEGIO PARTICULAR SAN FRANCISCO DE ASIS
9358;ESC. PART. SAINT GERMAINE SCHOOL
9362;COLEGIO PARTICULAR LA CONCEPCION
9363;ESC. PART. RAFAEL SOTOMAYOR B.
9366;ESCUELA BASICA PARTICULAR PAICAVI  NUM 1
9368;ESCUELA PARTICULAR PAPA JUAN PABLO II
9369;ESCUELA PARTICULAR ROSARIO CONCHA
9373;BERNADETTE COLLEGE
9375;CENTRO EDUCACIONAL LONDON
9377;COLEGIO POLIV. VICENTE VALDES
9385;COLEGIO LE MONDE
9396;COLEGIO SANTA CECILIA DE LA FLORIDA
9405;LICEO BETSABE HORMAZABAL DE ALARCON
9406;LICEO ANDRES BELLO
9407;ESCUELA DE LA INDUSTRIA GRAFICA HECTOR GO
9408;LICEO POLITECNICO DE SAN JOAQUIN
9409;LICEO COMERCIAL INSTITUTO SUPERIOR DE COMERCIO DE CHILE (EX A99)
9410;ESCUELA  CONSOLIDADA DAVILA
9411;CENTRO EDUCACIONAL HORACIO ARAVENA A.
9413;ESCUELA GENERAL BASICA SANTA FE
9414;COLEGIO CIUDAD DE FRANKFORT
9415;ESCUELA TERRITORIO ANTARTICO
9416;ESCUELA POETAS DE CHILE
9418;ESCUELA LA VICTORIA
9419;LICEO MUNICIPAL ENRIQUE BACKAUSSE
9421;LICEO MUNICIPAL SAN JOAQUIN
9422;ESCUELA CENTRO EDUC. REP. MEXICANA
9424;ESCUELA BASICA FRAY CAMILO HENRIQUEZ
9426;ESCUELA LLANO SUBERCASEAUX
9428;ESCUELA BASICA RICARDO E. LATCHMAN
9429;ESCUELA POETA VICTOR DOMINGO SILVA
9430;CENTRO EDUC. PROVINCIA DE �UBLE
9431;ESCUELA VILLA SAN MIGUEL
9433;ESCUELA BASICA MUNICIPAL
9437;ESC. BAS. Y ESP. SU SANTIDAD JUAN XXIII
9443;ESCUELA BAS. LOS HEROES DE YUNGAY
9457;ESCUELA B�SICA POETA NERUDA (EX-483)
9458;ESCUELA BOROA
9460;INST. REG. EDUC ADULTOS SAN MIGUEL
9461;ESC. ESP. DE ADULTOS HUGO MORALES BIZAMA
9467;COLEGIO LA CASTRINA
9472;LICEO POLITECNICO SAN LUIS
9473;ESCUELA BAS.PART.N 23 COLEGIO SANTA ANA
9474;INSTIT.POLIT.SAN MIGUEL ARCANGEL
9484;COLEGIO SANTA ROSA
9485;ESCUELA PARTICULAR HANSEL Y GRETEL
9486;COLEGIO ESPIRITU SANTO DEL VERBO DIVINO
9487;ESCUELA INDUSTRIAL PART. LAUTARO
9489;LICEO COMERCIAL JAVIERA Y J L CARRERA N1
9490;ESCUELA PARTICULAR LUCILA GODOY
9500;COLEGIO PART. NUESTRA SRA DEL HUERTO
9502;COLEGIO POLIV.ADVENTISTA SANTIAGO SUR
9503;ESCUELA PARTICULAR PIO DOCE
9504;ESCUELA PARTICULAR Y COLEGIO CHILE
9505;ESCUELA PARTICULAR JOSE A.ALFONSO
9506;ESC.BAS.PROFESORA AIDA RAMOS DIAZ
9507;ESCUELA PARTICULAR LAURA VICUNA
9508;COLEGIO PARTICULAR POBL. ALESSANDRI
9509;COLEGIO SUBERCASEAUX COLLEGE
9510;COLEGIO PART. ANTONIO ACEVEDO HERNANDEZ
9511;ESCUELA PARTICULAR GRAN AVENIDA
9512;ESCUELA BASICA PARTIC JACQUELINE KENNEDY
9518;COLEGIO PARTICULAR PADRE FIDEL ABARCA
9519;COLEGIO SANTO CURA DE ARS
9520;PRINCESS MARGARET COLLEGE
9527;ESCUELA PARTICULAR ECOLE NOEL
9531;ESCUELA PARTICULAR MIGUEL DAVILA
9533;ESCUELA BASICA PARTICULAR RAINBOW SCHOOL
9534;COLEGIO SAN DAMIAN
9536;ESCUELA PART.CENTRO EDUC.SANTA MONICA
9537;ESCUELA PARTICULAR DIVINA GABRIELA
9539;ESC. PART. SANTA CATALINA DE SAN MIGUEL
9540;ESCUELA PARTICULAR SAN CARLOS
9543;ESCUELA PARTICULAR EL GRECO
9544;ESCUELA PARTICULAR AMIGOS
9547;ESCUELA BAS. PART. QUEEN & FLOWER COLLEGE
9551;ESCUELA PARTICULAR LA RONDA DE SN.MIGUEL
9553;COLEGIO KING�S SCHOOL
9556;ESCUELA PARTICULAR MARQUEZ DE OVANDO
9558;ESCUELA PARTICULAR ROCIO DE LOS ANGELES
9564;COLEGIO PARROQUIAL SAN MIGUEL
9570;INSTITUTO MIGUEL LEON PRADO
9572;ESCUELA PARTICULAR JAVIERA CARRERA
9574;ESCUELA BASICA PARTICULAR CAMINITO
9579;LICEO INDUSTRIAL DE SAN MIGUEL AGUSTIN ED
9581;LICEO TECNICO A-100 DE SAN MIGUEL
9582;LICEO POLIVALENTE FRANCISCO FRIAS V.
9583;CENTRO EDUCACIONAL MUN.MARIANO LATORRE
9584;LICEO COMERCIAL VATE VICENTE HUIDOBRO
9585;LICEO DOCTOR ALEJANDRO DEL RIO
9586;LICEO MUNICIPALIZADO ARAUCANIA
9587;LICEO MALAQUIAS CONCHA
9588;ESCUELA BAS. TECNO SUR
9590;ESCUELA BELGICA
9591;LICEO N523
9592;ESCUELA BASICA SENDERO DEL SABER
9593;ESCUELA BASICA EDUCADORES DE CHILE
9595;ESCUELA CAPITAN AVALOS
9597;ESCUELA PABLO DE ROKHA
9598;ESCUELA MUNICIPAL VIOLETA PARRA
9599;LICEO MUNICIPAL PURKUYEN
9600;ESCUELA NANIHUE
9601;CENTRO EDUCACIONAL MUNICIPAL SAN RAMON
9602;COLEGIO NERUDA
9604;LICEO MUNICIPALIZADO CENT.ED. LA PINTANA
9605;COLEGIO MUNICIPAL PROCERES DE CHILE
9606;ESCUELA BAS. LA ARAUCANIA
9608;CENTRO EDUCACIONAL MIRADOR
9609;ESCUELA BAS. SANITAS
9610;ESCUELA BAS. POETA OSCAR CASTRO ZUNIGA
9611;ESCUELA BASICA TUPAHUE
9612;ESCUELA BASICA ISLAS DE CHILE
9614;ESCUELA BASICA KARELMAPU
9616;LICEO VICTOR JARA
9617;LICEO MUNICIPAL LA GRANJA POETA NERUDA
9618;ESCUELA BAS. BENJAMIN SUBERCASEAUX
9620;ESCUELA BASICA JUAN DE DIOS ALDEA
9625;ESCUELA BASICA VILLA LA CULTURA
9629;ESCUELA BASICA ALIVEN
9631;ESCUELA ESPECIAL DE ADULTOS
9634;COLEGIO MARISTA MARCELINO CHAMPAGNAT
9636;ESCUELA PARTICULAR VENANCIA LEIVA
9637;COLEGIO CHRISTIAN GARDEN SCHOOL
9638;ESCUELA B�SICA PADRE ESTEBAN GUMUCIO VIVES
9639;ESCUELA PARTICULAR EMA DIAZ SIERRA
9642;ESCUELA PARTICULAR TTE.DAGOBERTO GODOY
9643;INSTITUTO COMERCIAL EMA DIAZ SIERRA-DIUR
9646;COLEGIO POLIVALENTE FRANCISCO RAMIREZ
9647;LICEO SAN FRANCISCO
9648;ESCUELA PARTICULAR FRANCISCO DE MIRANDA
9653;ESCUELA BASICA PRESBITERIANA EL SALVADOR
9654;ESCUELA PARTICULAR FRANCISCO RAMIREZ
9655;ESCUELA PARTICULAR CLAUDIO MATTE
9656;ESCUELA PARTICULAR PDTE.JOSE J.PRIETO
